Sample File,Marker,Dye,Allele 1,Size 1,Height 1,Allele 2,Size 2,Height 2,Allele 3,Size 3,Height 3,Allele 4,Size 4,Height 4,Allele 5,Size 5,Height 5,Allele 6,Size 6,Height 6,Allele 7,Size 7,Height 7,Allele 8,Size 8,Height 8,Allele 9,Size 9,Height 9,Allele 10,Size 10,Height 10,Allele 11,Size 11,Height 11,Allele 12,Size 12,Height 12,Allele 13,Size 13,Height 13,Allele 14,Size 14,Height 14,Allele 15,Size 15,Height 15,Allele 16,Size 16,Height 16,Allele 17,Size 17,Height 17,Allele 18,Size 18,Height 18,Allele 19,Size 19,Height 19,Allele 20,Size 20,Height 20,Allele 21,Size 21,Height 21,Allele 22,Size 22,Height 22,Allele 23,Size 23,Height 23,Allele 24,Size 24,Height 24,Allele 25,Size 25,Height 25,Allele 26,Size 26,Height 26,Allele 27,Size 27,Height 27,Allele 28,Size 28,Height 28,Allele 29,Size 29,Height 29,Allele 30,Size 30,Height 30,Allele 31,Size 31,Height 31,Allele 32,Size 32,Height 32,Allele 33,Size 33,Height 33,Allele 34,Size 34,Height 34,Allele 35,Size 35,Height 35,Allele 36,Size 36,Height 36,Allele 37,Size 37,Height 37,Allele 38,Size 38,Height 38,Allele 39,Size 39,Height 39,Allele 40,Size 40,Height 40,Allele 41,Size 41,Height 41,Allele 42,Size 42,Height 42,Allele 43,Size 43,Height 43,Allele 44,Size 44,Height 44,Allele 45,Size 45,Height 45,Allele 46,Size 46,Height 46,Allele 47,Size 47,Height 47,Allele 48,Size 48,Height 48,Allele 49,Size 49,Height 49,Allele 50,Size 50,Height 50,Allele 51,Size 51,Height 51,Allele 52,Size 52,Height 52,Allele 53,Size 53,Height 53,Allele 54,Size 54,Height 54,Allele 55,Size 55,Height 55,Allele 56,Size 56,Height 56,Allele 57,Size 57,Height 57,Allele 58,Size 58,Height 58,Allele 59,Size 59,Height 59,Allele 60,Size 60,Height 60,Allele 61,Size 61,Height 61,Allele 62,Size 62,Height 62,Allele 63,Size 63,Height 63,Allele 64,Size 64,Height 64,Allele 65,Size 65,Height 65,Allele 66,Size 66,Height 66,Allele 67,Size 67,Height 67,Allele 68,Size 68,Height 68,Allele 69,Size 69,Height 69,Allele 70,Size 70,Height 70,Allele 71,Size 71,Height 71,Allele 72,Size 72,Height 72,Allele 73,Size 73,Height 73,Allele 74,Size 74,Height 74,Allele 75,Size 75,Height 75,Allele 76,Size 76,Height 76,Allele 77,Size 77,Height 77,Allele 78,Size 78,Height 78,Allele 79,Size 79,Height 79,Allele 80,Size 80,Height 80,Allele 81,Size 81,Height 81,Allele 82,Size 82,Height 82,Allele 83,Size 83,Height 83,Allele 84,Size 84,Height 84,Allele 85,Size 85,Height 85,Allele 86,Size 86,Height 86,Allele 87,Size 87,Height 87,Allele 88,Size 88,Height 88,Allele 89,Size 89,Height 89,Allele 90,Size 90,Height 90,Allele 91,Size 91,Height 91,Allele 92,Size 92,Height 92,Allele 93,Size 93,Height 93,Allele 94,Size 94,Height 94,Allele 95,Size 95,Height 95,Allele 96,Size 96,Height 96,Allele 97,Size 97,Height 97,Allele 98,Size 98,Height 98,Allele 99,Size 99,Height 99,Allele 100,Size 100,Height 100
H02_RD14-0003-33_34-1;2-M2e-0.093IP-Q1.9_004.20sec.fsa,FGA,R,17,212.98,13,20,225.09,78,21,229.1,40,OL,233.85,6,23,237.07,27,24,241.36,326,OL,256.87,5,29,261.76,9,31,269.7,6,32,273.39,6,OL,279.03,5,OL,281.54,7,OL,302.74,7,OL,312.57,10,OL,326.82,4,OL,329.26,7,OL,342.91,4,OL,351.06,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H03_RD14-0003-48_49-1;4-M2c-0.315IP-Q0.7_004.20sec.fsa,D8S1179,B,OL,112.35,6,8,121.89,32,9,125.55,102,OL,127.82,3,10,129.6,1991,11,133.61,11,12,137.88,83,13,141.99,1769,14,146.14,1087,OL,155.29,4,OL,157.98,8,OL,161.03,5,OL,176.32,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H03_RD14-0003-48_49-1;4-M2c-0.315IP-Q0.7_004.20sec.fsa,D21S11,B,23.2,180.6,13,OL,187,3,25.2,188.19,8,26.2,192.65,1,27,194.58,6,28,198.59,144,28.2,200.44,12,29,202.61,2292,30,206.47,11,30.2,208.44,14,31.2,212.53,297,32,214.37,6,32.2,216.62,905,33.2,220.74,5,35,227.17,2,38,239.03,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H03_RD14-0003-48_49-1;4-M2c-0.315IP-Q0.7_004.20sec.fsa,D7S820,B,5,249.77,2,7,258.05,25,OL,259.86,2,8,262,1102,9,266,712,10,270.08,219,12,278.58,4,OL,279.18,3,OL,280,5,OL,283.17,10,14,286.55,4,OL,288.61,4,OL,289.5,3,15,290.08,3,OL,291.78,4,OL,293.54,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H03_RD14-0003-48_49-1;4-M2c-0.315IP-Q0.7_004.20sec.fsa,CSF1PO,B,5,298.61,13,OL,299.78,7,6,302.9,2,OL,305.83,3,8,310.33,5,OL,312.57,21,9,314.47,142,10,318.59,3656,11,322.59,11,OL,329.64,2,13,330.69,2,OL,332.88,2,OL,338.28,3,OL,339.78,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H03_RD14-0003-48_49-1;4-M2c-0.315IP-Q0.7_004.20sec.fsa,D3S1358,G,12,109.83,7,13,114.42,75,OL,116,20,14,118.35,1572,15,122.17,195,16,126.4,173,OL,127.75,4,17,130.38,2272,18,134.41,191,OL,143.77,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H03_RD14-0003-48_49-1;4-M2c-0.315IP-Q0.7_004.20sec.fsa,TH01,G,3,156.41,6,OL,159.25,16,5,164.41,39,6,168.53,2005,7,172.57,453,8,176.62,86,OL,178.6,3,8.3,179.41,15,9,180.67,3117,OL,191.54,3,OL,194.51,12,OL,195.77,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H03_RD14-0003-48_49-1;4-M2c-0.315IP-Q0.7_004.20sec.fsa,D13S317,G,OL,204.14,9,OL,205.23,3,7,211.14,4,8,214.75,9,OL,215.87,4,10,223.1,16,11,227.17,318,12,231.17,2765,13,235.25,2361,14,239.41,12,OL,242.51,5,OL,244.79,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H03_RD14-0003-48_49-1;4-M2c-0.315IP-Q0.7_004.20sec.fsa,D16S539,G,OL,260.44,6,8,263.03,12,9,267.19,285,10,271.2,1463,11,275.15,16,12,279.18,179,13,283.09,2204,14,287.07,12,OL,290.3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H03_RD14-0003-48_49-1;4-M2c-0.315IP-Q0.7_004.20sec.fsa,D2S1338,G,15,304.65,15,16,308.7,233,17,312.65,4170,18,316.8,3,OL,319.77,11,OL,322.29,4,OL,325.63,5,OL,326.46,4,23,337.38,6,OL,338.95,5,24,341.06,30,25,345.02,279,OL,348.13,2,26,349.5,3,OL,359.39,5,OL,364.99,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H03_RD14-0003-48_49-1;4-M2c-0.315IP-Q0.7_004.20sec.fsa,D19S433,Y,9,100,12,OL,100.51,10,10,104.1,16,11,108.1,118,OL,110.63,17,12,112.21,2344,13,116.21,1758,14,120.07,438,OL,121.54,9,15,124,774,OL,125.27,14,16.2,130.38,34,18,136.14,6,OL,139.71,7,OL,142.07,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H03_RD14-0003-48_49-1;4-M2c-0.315IP-Q0.7_004.20sec.fsa,vWA,Y,OL,152.83,13,OL,157.83,11,15,168.09,59,OL,171.03,6,16,172.21,601,17,176.25,1865,18,180.3,1591,OL,185.74,7,OL,191.46,7,OL,197.26,10,OL,199.7,11,OL,203.05,17,25,208.88,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H03_RD14-0003-48_49-1;4-M2c-0.315IP-Q0.7_004.20sec.fsa,TPOX,Y,OL,212.97,7,OL,220.07,10,OL,227.1,4,8,228.58,309,9,232.58,310,10,236.58,74,11,240.61,2467,OL,255.74,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H03_RD14-0003-48_49-1;4-M2c-0.315IP-Q0.7_004.20sec.fsa,D18S51,Y,OL,267.71,6,OL,269.71,5,9.2,270.9,16,11,276.94,66,11.2,278.95,10,12,281.03,1408,12.2,282.87,21,13.2,286.63,5,OL,287.66,5,OL,288.54,7,14.2,290.82,6,16,297.06,125,17,301.01,1465,OL,308.11,6,OL,312.5,28,OL,316.49,5,OL,320.23,9,OL,324.19,8,23,325.25,9,OL,326.92,6,25,334.08,7,OL,335.73,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H03_RD14-0003-48_49-1;4-M2c-0.315IP-Q0.7_004.20sec.fsa,AMEL,R,X,104.98,1613,Y,110.84,1920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H03_RD14-0003-48_49-1;4-M2c-0.315IP-Q0.7_004.20sec.fsa,D5S818,R,OL,127.46,8,7,132.53,8,OL,134.19,8,OL,142.73,9,OL,143.62,9,10,144.73,64,11,148.89,1248,12,152.98,585,13,157.08,1407,14,161.18,149,OL,163.16,12,OL,177.35,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H03_RD14-0003-48_49-1;4-M2c-0.315IP-Q0.7_004.20sec.fsa,FGA,R,OL,204.58,10,16.2,210.48,7,19,220.96,233,21,229.17,15,22,233.17,104,23,237.25,1283,24,241.37,917,25,245.93,9,26,249.4,20,27,253.64,263,28.2,259.64,4,29,261.41,6,32,273.58,5,OL,281.69,23,OL,282.36,21,34.2,283.83,10,OL,287.88,6,OL,292.14,6,OL,299.93,5,OL,303.78,6,OL,304.43,3,OL,310.63,39,OL,311.23,38,OL,311.9,32,OL,323.65,6,OL,341.9,9,51.2,352.54,9,OL,357.41,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H04_RD14-0003-48_49-1;4-M2e-0.315IP-Q1.0_004.20sec.fsa,D8S1179,B,OL,111.7,2,7,118.05,8,8,121.58,31,9,125.65,94,10,129.68,2176,OL,132.2,2,11,133.58,14,12,137.9,124,13,141.98,2225,14,146.12,529,15,150.35,3,OL,159.43,2,18,163.01,2,OL,166.17,6,OL,171.89,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H04_RD14-0003-48_49-1;4-M2e-0.315IP-Q1.0_004.20sec.fsa,D21S11,B,OL,183.5,4,26.2,192.68,1,27,194.64,5,28,198.78,120,29,202.78,1876,30,206.75,12,30.2,208.66,10,31.2,212.72,153,32,214.57,4,32.2,216.75,1211,OL,221.61,2,OL,228,3,OL,229.47,4,36,231.09,4,OL,234.35,2,OL,235.58,4,OL,236.23,4,OL,237.95,3,38,239.02,3,OL,239.84,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H04_RD14-0003-48_49-1;4-M2e-0.315IP-Q1.0_004.20sec.fsa,D7S820,B,OL,253.46,4,7,258.17,35,8,262.11,1467,9,266.09,824,10,270.09,140,OL,273.19,3,12,277.86,4,OL,279.34,4,OL,288.09,5,OL,289.31,2,OL,292.74,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H04_RD14-0003-48_49-1;4-M2e-0.315IP-Q1.0_004.20sec.fsa,CSF1PO,B,OL,301.52,3,OL,304.41,2,9,314.52,116,10,318.69,2648,10.2,320.94,8,11,322.72,8,OL,328.38,3,OL,332.33,2,OL,340,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H04_RD14-0003-48_49-1;4-M2e-0.315IP-Q1.0_004.20sec.fsa,D3S1358,G,OL,97.56,5,OL,100.62,7,OL,105.63,6,OL,108.71,2,12,110.09,10,13,114.38,147,14,118.35,2201,15,122.18,449,16,126.48,107,17,130.44,1493,18,134.43,215,OL,143.65,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H04_RD14-0003-48_49-1;4-M2e-0.315IP-Q1.0_004.20sec.fsa,TH01,G,OL,154.84,7,5,164.51,28,6,168.55,2090,7,172.68,110,8,176.66,39,9,180.73,1574,OL,199.02,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H04_RD14-0003-48_49-1;4-M2e-0.315IP-Q1.0_004.20sec.fsa,D13S317,G,8,215.62,7,OL,220.64,4,10,223.07,15,OL,224.92,3,11,227.19,277,12,231.17,1780,13,235.25,1307,OL,244.93,4,OL,245.93,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H04_RD14-0003-48_49-1;4-M2e-0.315IP-Q1.0_004.20sec.fsa,D16S539,G,OL,253.62,6,OL,260.73,4,8,263.25,15,9,267.23,477,10,271.23,1187,11,275.16,9,12,279.26,99,13,283.1,1247,OL,286.04,3,14,287.19,25,OL,290.29,7,15,291.51,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H04_RD14-0003-48_49-1;4-M2e-0.315IP-Q1.0_004.20sec.fsa,D2S1338,G,16,308.72,129,17,312.75,2883,21,329.39,4,22,333.25,4,24,341.27,12,25,345.23,113,OL,347.26,5,27,352.83,3,27,353.5,5,OL,355.02,6,OL,359.32,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H04_RD14-0003-48_49-1;4-M2e-0.315IP-Q1.0_004.20sec.fsa,D19S433,Y,OL,103.01,13,OL,104.94,7,11,108.09,75,11.2,110.55,10,12,112.24,1511,13,116.25,2358,14,120.22,459,15,124.14,423,15.2,125.8,5,16,128.08,7,18.2,137.59,8,OL,140,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H04_RD14-0003-48_49-1;4-M2e-0.315IP-Q1.0_004.20sec.fsa,vWA,Y,OL,148.75,12,OL,156.69,9,14,164.11,12,15,168.31,35,16,172.2,364,17,176.18,1841,18,180.24,1148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H04_RD14-0003-48_49-1;4-M2e-0.315IP-Q1.0_004.20sec.fsa,TPOX,Y,OL,213.04,10,8,228.65,262,OL,231.01,20,9,232.72,120,10,236.8,74,11,240.75,2276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
